,ALL_mean,AML_mean,ALL_stdev,AML_stdev,mean_diff,std_sum,correlation
Z47727_at,732.9629629629629,704.8181818181819,255.01651250933077,196.4341203466537,28.144781144781064,451.4506328559845,0.06234298746405661
X52947_at,60.370370370370374,33.36363636363637,319.8509446298803,113.30072614707527,27.006734006734007,433.1516707769556,0.062349370506389404
M99063_at,252.40740740740742,228.8181818181818,160.37030687641442,217.75115071191618,23.589225589225606,378.1214575883306,0.062385313279173196
L20861_at,137.8148148148148,129.1818181818182,73.84965863003079,64.51638269744853,8.632996632996623,138.3660413274793,0.06239245229661797
U38175_at,194.7037037037037,174.1818181818182,181.03013238659696,147.01824252916248,20.52188552188551,328.04837491575944,0.06255749789083817
S66541_s_at,-372.0,-394.72727272727275,164.48965363768676,197.94397738203148,22.727272727272748,362.43363101971823,0.06270740566577351
M25280_at,1877.2962962962963,1554.8181818181818,3276.639434810456,1835.1605825203317,322.47811447811455,5111.800017330787,0.06308504115669648
U45880_at,83.29629629629629,71.27272727272727,108.04408459755776,82.34815226717708,12.023569023569024,190.39223686473485,0.06315157183699266
D80004_at,489.74074074074076,458.72727272727275,304.7589959033951,184.911379265361,31.013468013468014,489.6703751687561,0.0633353978230351
U70064_s_at,500.7037037037037,479.1818181818182,172.90922803483087,166.65042345089807,21.52188552188551,339.559651485729,0.06338175171201114
M74093_at,4.481481481481482,-12.636363636363637,81.55902552062919,188.44377024846042,17.117845117845118,270.00279576908963,0.06339876988712573
U71601_at,152.0,145.8181818181818,61.75821340580475,35.734627972928955,6.181818181818187,97.49284137873371,0.06340791892405177
S79639_at,367.22222222222223,347.54545454545456,136.3477830722522,173.54155907814337,19.676767676767668,309.8893421503956,0.06349610974106407
S70585_rna1_at,-130.66666666666666,-142.0909090909091,76.69169045349949,102.90816735852849,11.424242424242436,179.59985781202798,0.06360941797737517
L32976_at,217.62962962962962,195.72727272727272,271.75868086738393,72.20677379455601,21.9023569023569,343.96545466193993,0.06367603666444709
HG4462-HT4731_at,-54.96296296296296,-65.81818181818181,80.30589665172188,90.08198286207757,10.855218855218851,170.38787951379945,0.06370886759195629
D87467_at,270.9259259259259,259.3636363636364,97.07210877483966,84.19296018940386,11.56228956228955,181.26506896424354,0.06378663924801935
M62800_at,-531.1851851851852,-568.0,289.4773854641442,287.29810302193084,36.81481481481478,576.7754884860751,0.06382867432776416
L15309_at,135.74074074074073,128.0,79.5519146375945,41.53071152773571,7.740740740740733,121.08262616533023,0.06392940908112836
AF005887_at,105.5925925925926,90.72727272727273,98.33039253896068,133.89032146431714,14.865319865319861,232.2207140032778,0.06401375488454504
U60415_at,21.59259259259259,14.909090909090908,50.064004618134156,54.27421956224621,6.683501683501683,104.33822418038037,0.06405611880021282
HG921-HT3995_at,-82.96296296296296,-96.45454545454545,109.33029753967543,101.06172731193905,13.491582491582491,210.39202485161448,0.06412592160324447
U49973_xpt2_at,-11.296296296296296,-20.363636363636363,72.23828881120018,69.0945333977627,9.067340067340067,141.33282220896288,0.0641559400401264
M86757_s_at,-696.7777777777778,-734.6363636363636,355.2514097122826,233.78078309701704,37.8585858585858,589.0321928092997,0.0642725241858599
X52611_s_at,-148.66666666666666,-178.0,247.398464021101,208.94353304182448,29.333333333333343,456.3419970629255,0.0642792763368841
X69391_at,11841.333333333334,11633.818181818182,2088.0493473390607,1138.1495348311503,207.51515151515196,3226.1988821702107,0.06432187199059468
M19311_at,-48.96296296296296,-56.72727272727273,62.38557616917643,58.30967485604925,7.764309764309765,120.69525102522567,0.0643298696374309
U21551_at,176.03703703703704,165.8181818181818,111.3499271118139,47.18223856880506,10.218855218855225,158.53216568061896,0.06445919145167214
U62800_at,-199.96296296296296,-219.1818181818182,141.30667181196893,156.81697496241802,19.218855218855225,298.12364677438694,0.06446605435965168
U02687_at,432.037037037037,329.27272727272725,1106.5649371428503,486.93163604536744,102.76430976430976,1593.4965731882178,0.06448982162459387
HG3502-HT3696_at,14.666666666666666,5.2727272727272725,68.5245604481735,76.96764373305307,9.393939393939394,145.49220418122655,0.06456661679438308
Y13247_at,559.2962962962963,520.8181818181819,263.5933369670928,331.15489372250505,38.478114478114435,594.7482306895979,0.06469647573982672
M90354_at,-95.51851851851852,-103.27272727272727,61.460037279000915,58.18434653597291,7.754208754208747,119.64438381497382,0.06481047005265522
D17716_at,510.0,479.6363636363636,202.58198720138353,263.0031455048676,30.363636363636374,465.5851327062511,0.06521607807179171
X79510_at,-70.55555555555556,-81.45454545454545,76.89570025657298,89.77568004349912,10.898989898989896,166.6713803000721,0.06539208998790047
L25798_at,65.81481481481481,52.0,118.22567631995403,92.72432259121659,13.81481481481481,210.9499989111706,0.06548857495198243
HG167-HT167_s_at,-465.51851851851853,-511.27272727272725,279.96612025391306,417.4475035041151,45.75420875420872,697.4136237580282,0.065605556294787
M16707_rna1_s_at,278.2962962962963,238.72727272727272,210.54650770989275,390.11128948265286,39.569023569023585,600.6577971925456,0.06587615070339198
D49490_at,519.4814814814815,470.09090909090907,324.75557321804706,424.95516341031896,49.39057239057246,749.710736628366,0.06587950522450037
X80200_at,1936.148148148148,1833.0,990.0006877893379,572.9078459927041,103.14814814814804,1562.908533782042,0.06599755898609275
L33798_at,-446.8888888888889,-471.8181818181818,215.0791148415523,161.56164036170105,24.9292929292929,376.6407552032533,0.06618851673616644
J00129_at,206.33333333333334,194.54545454545453,93.37434996169574,84.69281390574248,11.78787878787881,178.06716386743824,0.06619905956751394
Y09392_s_at,243.14814814814815,220.54545454545453,236.24509823220976,104.40053988017844,22.60269360269362,340.6456381123882,0.06635251144838197
X86371_s_at,326.7037037037037,305.3636363636364,128.73192623397208,192.7772147984677,21.34006734006732,321.50914103243974,0.06637468306978601
M17466_at,-71.48148148148148,-85.36363636363636,99.50661762700484,109.32728179852705,13.882154882154879,208.8338994255319,0.06647462370976373
HG759-HT759_s_at,-47.18518518518518,-64.27272727272727,118.26145644195357,138.79055508865932,17.087542087542083,257.0520115306129,0.06647503742839643
HG3477-HT3670_at,-606.3333333333334,-650.3636363636364,290.76543546566614,371.38397184780945,44.030303030303,662.1494073134756,0.0664960242265355
M76180_at,-63.407407407407405,-75.0909090909091,70.04737916321587,105.08420865710941,11.683501683501689,175.13158782032528,0.06671270345295033
U45328_s_at,1094.4074074074074,1017.8181818181819,569.1916845748659,577.9854354880957,76.58922558922552,1147.1771200629616,0.06676320879292118
X04741_at,-436.48148148148147,-465.8181818181818,231.88298945313088,207.0216501633673,29.336700336700346,438.9046396164982,0.06684071592939615
X71129_at,542.074074074074,510.90909090909093,289.54804648809363,175.47561343129965,31.164983164983084,465.02365991939325,0.06701805918947262
X99961_at,-23.48148148148148,-31.818181818181817,71.07599961166723,53.295062026079265,8.336700336700336,124.3710616377465,0.06703086897322227
U58331_at,-37.18518518518518,-44.18181818181818,55.71288832869757,48.635004229090356,6.9966329966329965,104.34789255778793,0.06705102350541729
HG3942-HT4212_at,-630.1481481481482,-676.6363636363636,341.43280718665835,351.5682786393769,46.488215488215474,693.0010858260353,0.06708245692400756
Y10518_at,66.48148148148148,60.54545454545455,43.52220509328929,44.820449878071585,5.936026936026934,88.34265497136087,0.06719321417214923
X70940_s_at,692.0370370370371,600.8181818181819,587.3444462796074,768.8764293671406,91.2188552188552,1356.220875646748,0.06725958644115045
M35252_at,-0.14814814814814814,-6.545454545454546,63.818675650810576,31.277351666545034,6.397306397306398,95.0960273173556,0.0672720678010789
M25756_at,69.96296296296296,63.90909090909091,42.63573932519838,47.16026833141335,6.053872053872055,89.79600765661172,0.06741805356227668
D43949_at,787.6666666666666,751.0,245.33305462637455,297.1124366296369,36.66666666666663,542.4454912560115,0.0675951174039006
U35246_at,85.74074074074075,73.54545454545455,74.43561626439973,105.31036381701816,12.1952861952862,179.74598008141788,0.06784733761368246
M80478_at,-2059.5555555555557,-2178.6363636363635,1083.8047771032361,663.1035021363215,119.08080808080786,1746.9082792395575,0.06816660582354366
Z25749_rna1_at,9793.962962962964,9478.0,2707.0253967363324,1906.9927110505694,315.9629629629635,4614.018107786902,0.06847891698338264
U52830_at,502.25925925925924,473.90909090909093,229.03116895583528,184.74709986652272,28.350168350168303,413.778268822358,0.06851536314571298
U35340_at,-198.77777777777777,-212.1818181818182,115.26135296438042,79.88594141877303,13.404040404040416,195.14729438315345,0.06868678577589109
U78551_at,-631.1851851851852,-661.5454545454545,219.8726969157445,221.24663325635655,30.360269360269285,441.11933017210106,0.06882552471328866
S77410_at,91.14814814814815,79.72727272727273,71.35324029281992,93.83932108566313,11.420875420875419,165.19256137848305,0.06913674154315178
M77481_rna1_f_at,-29.0,-38.36363636363637,46.945959111760374,88.13997132660383,9.363636363636367,135.0859304383642,0.06931614812327716
X63546_at,89.29629629629629,81.0909090909091,68.26521516218637,50.070858881098786,8.205387205387197,118.33607404328515,0.0693396943554661
S59049_at,400.037037037037,338.8181818181818,549.0421366400468,332.05054379772315,61.2188552188552,881.09268043777,0.06948060808817373
Z37166_at,4106.185185185185,3876.6363636363635,1668.649708297955,1629.341171929763,229.5488215488217,3297.9908802277178,0.06960262471464808
U29589_at,-107.81481481481481,-115.72727272727273,49.12545716133887,64.50285405947695,7.912457912457924,113.62831122081582,0.06963456402235453
L02426_at,1355.0740740740741,1290.5454545454545,606.2175876141863,319.28650570807514,64.52861952861963,925.5040933222615,0.0697226732914629
Z78291_at,-206.4814814814815,-218.8181818181818,83.08909507749931,93.72173513312501,12.336700336700318,176.81083021062432,0.06977344273540446
U85193_at,303.962962962963,293.27272727272725,82.75286724360092,70.31940117647605,10.690235690235738,153.07226842007697,0.06983783411962298
U44799_s_at,127.62962962962963,114.0909090909091,129.19756729912294,64.62732323940787,13.53872053872054,193.8248905385308,0.06985026794600022
D30756_at,123.88888888888889,114.45454545454545,93.41484535839757,41.26587848662291,9.434343434343432,134.68072384502048,0.07004969356416364
L40157_at,37.96296296296296,30.09090909090909,50.27958867211462,62.02492167742664,7.872053872053872,112.30451034954126,0.07009561635193957
L27560_at,-18.22222222222222,-36.81818181818182,138.7608161642331,125.95222759587715,18.5959595959596,264.7130437601102,0.07024950237364101
L31801_at,932.6666666666666,882.9090909090909,324.77222787670746,382.85831701700164,49.75757575757575,707.6305448937092,0.0703157546217139
D86096_cds6_at,26.814814814814813,21.181818181818183,45.95402136671044,34.14620969249203,5.63299663299663,80.10023105920247,0.0703243493621542
L00205_at,143.5185185185185,122.45454545454545,153.86066883094398,144.23824987593522,21.06397306397305,298.0989187068792,0.070661018011559
U14407_at,4.481481481481482,-1.0,35.72369432438835,41.61970687066405,5.481481481481482,77.3434011950524,0.07087199937920662
HG2261-HT2352_at,-251.66666666666666,-276.54545454545456,141.42842712835352,209.24022731605106,24.878787878787904,350.6686544444046,0.07094671155654209
U62389_at,180.77777777777777,165.72727272727272,114.44156497912721,97.55725591578611,15.050505050505052,211.9988208949133,0.07099334320338276
X96698_at,248.1851851851852,228.0909090909091,173.68008544381846,109.25607950631813,20.094276094276097,282.9361649501366,0.07102052895153019
X66922_at,5.962962962962963,-1.7272727272727273,58.724573208968486,49.434989448953885,7.69023569023569,108.15956265792238,0.07110083936413182
M37984_rna1_at,668.9629629629629,640.0,181.98044727630267,225.18214849316985,28.962962962962933,407.16259576947255,0.07113365339521804
U78876_at,-399.4074074074074,-429.0,281.2614796644218,134.19314438524793,29.59259259259261,415.45462404966975,0.0712294216493175
Y11709_at,-330.6296296296296,-349.6363636363636,145.4856979881126,120.95062854509912,19.006734006734007,266.43632653321174,0.07133687156719144
S77582_at,82.07407407407408,75.63636363636364,49.76941130849653,40.383840152399394,6.437710437710436,90.15325146089592,0.07140852197108832
X61755_rna1_s_at,-178.0,-241.45454545454547,401.3975585376672,486.24384081165766,63.45454545454547,887.6413993493248,0.07148668989646054
HG3510-HT3704_at,46.407407407407405,35.27272727272727,84.31226722463585,71.12396348501805,11.134680134680131,155.4362307096539,0.07163503697847051
X95525_at,65.18518518518519,57.27272727272727,57.72350343666649,52.62526182184922,7.912457912457917,110.34876525851571,0.07170409106002484
HG846-HT846_at,587.1111111111111,555.5454545454545,188.81723628405516,247.47741862091726,31.56565656565658,436.2946549049724,0.07234940013769312
U63336_at,205.66666666666666,184.54545454545453,172.97821116678696,117.2896957420929,21.121212121212125,290.26790690887987,0.0727645448170143
L42621_at,535.7777777777778,509.90909090909093,212.2352347556712,142.96394968344612,25.868686868686893,355.1991844391173,0.07282867754759978
X57351_at,2677.6296296296296,2398.4545454545455,1934.8357940294443,1896.7252496677722,279.17508417508407,3831.5610436972165,0.07286196957094479
AB000905_at,123.0,114.54545454545455,61.32385656997923,54.60103229127383,8.454545454545453,115.92488886125307,0.07293123623059444
U12775_at,38.18518518518518,27.90909090909091,67.38753424840363,73.37772760920653,10.276094276094273,140.76526185761014,0.0730016350659651
X71877_at,167.37037037037038,152.0,63.644534569959575,146.89247768350836,15.370370370370381,210.53701225346794,0.07300554997838486
X74328_rna1_at,245.03703703703704,218.63636363636363,222.22432904984194,138.28685601117175,26.400673400673412,360.5111850610137,0.07323121859923792
D14695_at,298.85185185185185,259.1818181818182,361.48674874145735,180.13040730638355,39.67003367003366,541.6171560478409,0.07324368001838114
HG3707-HT3922_f_at,-897.5555555555555,-955.9090909090909,420.1632771758849,375.90808837944803,58.353535353535335,796.0713655553329,0.07330188960235792
X72925_at,-226.74074074074073,-240.27272727272728,107.65457316113944,76.20116916306587,13.531986531986547,183.85574232420532,0.07360110900493212
X04571_at,13.962962962962964,5.0,52.455462047107154,68.96375859826666,8.962962962962964,121.41922064537383,0.07381832065238561
L11369_at,29.962962962962962,-0.45454545454545453,195.8367611993137,215.23399528715885,30.417508417508415,411.07075648647253,0.07399579740844298
M87313_s_at,-218.88888888888889,-243.54545454545453,181.7632300408193,150.4395982687827,24.656565656565647,332.202828309602,0.07422142003434885
S38742_s_at,71.07407407407408,44.18181818181818,166.87718328757322,195.3339797279614,26.892255892255896,362.2111630155346,0.07424469104808494
L11284_at,451.0,419.0,222.38497458928498,206.96231541031813,32.0,429.3472899996031,0.07453173863058407
U88902_cds1_f_at,326.25925925925924,301.54545454545456,212.4117178776583,118.47393269100476,24.713804713804677,330.8856505686631,0.0746898654303422
U29943_s_at,44.148148148148145,35.18181818181818,49.36263278705377,70.3446063061244,8.966329966329965,119.70723909317817,0.0749021532386251
X04201_at,193.77777777777777,161.1818181818182,241.86460505722445,193.21118921109007,32.595959595959584,435.07579426831455,0.07492018637988719
U92458_at,-4.111111111111111,-10.0,41.3068566978463,37.05401462729781,5.888888888888889,78.3608713251441,0.07515088575845491
X92762_at,311.0,282.90909090909093,175.4157698375272,197.79658973069002,28.090909090909065,373.2123595682172,0.07526789606702321
D83260_s_at,334.77777777777777,308.6363636363636,198.9869213586533,148.23783101979922,26.141414141414145,347.22475237845254,0.07528672412421132
Z48512_at,274.3703703703704,252.0909090909091,160.130991606667,135.29556869717095,22.279461279461287,295.42656030383796,0.07541455059608548
X99897_s_at,-580.2222222222222,-613.8181818181819,222.49932296065242,219.2545635474063,33.5959595959597,441.7538865080587,0.07605130508647336
Y08564_at,-54.370370370370374,-60.18181818181818,42.68682750176267,33.56134139696499,5.811447811447806,76.24816889872767,0.07621753932434147
X51630_at,117.18518518518519,101.72727272727273,95.88456081585295,106.91500447466755,15.457912457912457,202.7995652905205,0.0762226114033737
HG2987-HT3136_s_at,170.4814814814815,154.72727272727272,126.82342976036539,79.797356985167,15.754208754208776,206.62078674553237,0.07624696915713113
U90336_at,-306.18518518518516,-340.1818181818182,250.88612756158713,194.6493350524569,33.996632996633025,445.53546261404404,0.07630511115135057
X52221_at,-149.03703703703704,-209.9090909090909,443.77241928037853,350.4467019520813,60.87205387205387,794.2191212324599,0.07664390373476948
L14076_at,777.7037037037037,734.9090909090909,294.7183550984038,263.5114625762813,42.79461279461282,558.2298176746851,0.07666128078373605
M62782_s_at,-371.77777777777777,-396.0,206.16187316940528,109.74242570674296,24.22222222222223,315.90429887614823,0.07667582336927509
Y10812_at,-149.55555555555554,-171.72727272727272,106.07520312471111,182.81142793003445,22.171717171717177,288.8866310547456,0.07674885158502028
X57809_at,-33.48148148148148,-61.36363636363637,177.34372760489086,184.62517310880048,27.882154882154886,361.96890071369137,0.07702914484415609
M10950_cds2_at,-50.925925925925924,-56.27272727272727,41.47188660909193,27.88580609948692,5.3468013468013496,69.35769270857885,0.07709024245179373
X83928_at,362.14814814814815,339.0,168.73892070836342,131.34153950673794,23.148148148148152,300.08046021510137,0.07713980487618312
X82103_at,518.4444444444445,490.72727272727275,180.67657745547885,178.38110376891996,27.71717171717171,359.05768122439883,0.07719420351252539
HG3928-HT4198_at,-383.2962962962963,-458.27272727272725,458.1105690194164,510.01884100670065,74.97643097643095,968.1294100261171,0.07744463725609609
L19063_at,-100.70370370370371,-109.36363636363636,61.67957822788974,50.12638572104063,8.65993265993265,111.80596394893037,0.0774550154040821
L01042_at,40.629629629629626,30.727272727272727,80.93451681078976,46.60277010884849,9.9023569023569,127.53728691963825,0.07764283796154778
M38258_at,302.6296296296296,268.6363636363636,147.81098849235914,289.4810089547405,33.99326599326599,437.2919974470997,0.07773585199756199
U67932_s_at,194.66666666666666,175.1818181818182,143.77065069060515,106.24388752471191,19.48484848484847,250.01453821531706,0.07793486180418742
U77970_at,-264.14814814814815,-287.09090909090907,119.36843536640399,174.7618119300979,22.942760942760913,294.1302472965019,0.07800204553472244
S62904_s_at,-148.37037037037038,-172.1818181818182,128.72037318518957,175.19521579188068,23.811447811447806,303.91558897707023,0.07834888592452008
L25081_at,665.3333333333334,584.5454545454545,586.4708662184993,444.6538796943896,80.78787878787887,1031.124745912889,0.07834927743524832
U46461_at,251.96296296296296,222.72727272727272,194.14674891421726,178.82846021206515,29.235690235690242,372.9752091262824,0.07838507632766442
M63573_at,31.37037037037037,-170.1818181818182,1399.2045308275412,1168.600514990629,201.55218855218857,2567.8050458181706,0.07849201358975004
HG3859-HT4129_at,54.592592592592595,48.18181818181818,47.087691727782875,34.48715175777258,6.410774410774415,81.57484348555545,0.0785876397287796
HG4724-HT5166_at,3.037037037037037,-26.545454545454547,200.1519579414757,176.02009182838398,29.582491582491585,376.17204976985965,0.07864085489761936
M97676_at,413.4074074074074,388.27272727272725,140.60699710657232,178.65446588825642,25.13468013468014,319.2614629948288,0.0787275730020922
HG2604-HT2700_at,-187.25925925925927,-224.9090909090909,203.5945428830004,273.71607718417073,37.64983164983164,477.31062006717116,0.0788790989912046
M83216_s_at,-54.2962962962963,-61.45454545454545,55.068359486407594,35.458041785647545,7.158249158249156,90.52640127205514,0.07907360789408577
U19906_at,87.07407407407408,79.54545454545455,45.0793539011835,49.966716194610264,7.528619528619529,95.04607009579377,0.0792102137524643
U69611_at,69.88888888888889,60.90909090909091,69.7839155665177,43.56249429372598,8.97979797979798,113.34640986024368,0.07922437058985887
U26403_at,90.37037037037037,79.18181818181819,74.47722839806507,66.72153802456621,11.18855218855218,141.19876642263128,0.07923973043123472
U94320_at,-30.77777777777778,-38.72727272727273,55.24444513205575,44.94906207940475,7.949494949494948,100.1935072114605,0.07934141812919446
U43901_rna1_s_at,17700.59259259259,17228.090909090908,3768.8779932010707,2176.793304590284,472.50168350168315,5945.671297791355,0.07946986300389729
X81889_at,120.48148148148148,111.72727272727273,75.44655284492683,34.65859463132026,8.754208754208747,110.10514747624708,0.07950771562335256
L20814_at,50.48148148148148,42.0,39.62261433766792,66.97462205940397,8.481481481481481,106.5972363970719,0.07956567888766071
X59798_at,-514.4814814814815,-539.4545454545455,201.35929815026412,112.35244869281988,24.973063973063972,313.71174684308403,0.0796051286710513
X69978_at,235.7037037037037,210.8181818181818,91.94974162962605,220.30788373629218,24.885521885521882,312.2576253659182,0.07969548175600148
AC002477_s_at,565.8888888888889,540.6363636363636,154.56796696035178,159.62285095015235,25.252525252525288,314.19081791050417,0.08037321211506046
U25801_at,33.18518518518518,13.727272727272727,125.88029632491735,115.96300350464446,19.457912457912457,241.84329982956183,0.08045669436211525
D90359_at,49.48148148148148,30.181818181818183,138.34304362994808,101.26876930408326,19.299663299663298,239.61181293403135,0.08054554182174974
M85085_at,-56.74074074074074,-68.27272727272727,82.26672969563585,60.81297708399237,11.531986531986526,143.07970677962822,0.08059833774853987
Z70222_at,-509.5925925925926,-549.7272727272727,216.9809029631692,280.71305310195,40.13468013468014,497.6939560651192,0.08064128496153335
U25975_at,433.77777777777777,394.27272727272725,317.65575626325347,172.1273313039454,39.50505050505052,489.7830875671989,0.08065825772236444
K03207_f_at,310.0,243.9090909090909,295.75366569026795,523.1885806371264,66.0909090909091,818.9422463273943,0.08070277163902406
U89942_at,-31.037037037037038,-42.18181818181818,63.40133551219048,74.29780371157439,11.144781144781142,137.69913922376486,0.08093573574683403
L00972_at,221.22222222222223,198.8181818181818,117.73939061573277,158.6050555195629,22.404040404040416,276.3444461352957,0.08107288102714973
D86640_at,66.18518518518519,53.18181818181818,79.27121751257467,81.09108234796004,13.00336700336701,160.3622998605347,0.08108743148904632
X54925_at,-17.925925925925927,-22.181818181818183,32.07074622662784,20.341180800623064,4.255892255892256,52.411927027250904,0.08120083533046706
X78031_at,570.3333333333334,501.6363636363636,488.0729768889389,357.82852673515924,68.69696969696975,845.9015036240982,0.08121154697402845
M31525_at,1128.6666666666667,1083.1818181818182,294.81519635188414,264.72053875051637,45.4848484848485,559.5357351024005,0.08129033702650704
J03241_s_at,314.3333333333333,295.6363636363636,139.38380879372664,90.45913190747822,18.69696969696969,229.84294070120487,0.08134672154789253
U79256_at,144.1851851851852,121.9090909090909,137.23254745056684,136.5682646484567,22.276094276094284,273.8008120990236,0.08135875896539653
U57627_at,-114.48148148148148,-122.63636363636364,61.009060090329314,39.110798322899846,8.15488215488216,100.11985841322917,0.08145119543841292
U96136_at,46.22222222222222,40.81818181818182,44.36070101871469,21.962778429962736,5.404040404040401,66.32347944867743,0.08148004973445591
U33147_at,410.0,370.6363636363636,275.45040039347026,207.470611281344,39.363636363636374,482.9210116748143,0.08151154207831976
L22569_at,-440.4074074074074,-477.09090909090907,225.93230083014817,223.84881261487834,36.683501683501675,449.7811134450265,0.081558563903518
U48436_s_at,7.2592592592592595,-2.8181818181818183,68.78483318547248,54.622006887001476,10.077441077441078,123.40684007247395,0.08166031211497542
K02054_at,34.370370370370374,24.636363636363637,60.48149631094949,58.6417474624908,9.734006734006737,119.1232437734403,0.08171374809537406
D50925_at,258.1111111111111,237.1818181818182,115.52799638493671,140.57511741543607,20.9292929292929,256.1031138003728,0.08172213378712319
U47025_s_at,776.5925925925926,736.9090909090909,238.5198361786966,245.37622319428365,39.68350168350173,483.8960593729803,0.08200831751951558
HG3991-HT4261_at,-362.85185185185185,-403.72727272727275,249.98626173078202,246.08457526187655,40.8754208754209,496.07083699265854,0.08239835488661436
L27559_s_at,-6.2592592592592595,-12.090909090909092,35.42553684799513,35.106849888460644,5.831649831649832,70.53238673645578,0.08268045505733115
Z49878_at,622.2592592592592,582.0,245.69205124623804,241.05061709109978,40.25925925925924,486.7426683373378,0.08271158843908356
D13900_at,1803.2962962962963,1696.5454545454545,811.112095772731,476.78975736405323,106.7508417508418,1287.9018531367842,0.08288740441738002
U09953_at,15686.0,15262.454545454546,3167.302953618426,1942.5760918757526,423.54545454545405,5109.879045494178,0.08288756950498284
M97675_at,-71.33333333333333,-82.63636363636364,56.1358242945694,80.19884379125766,11.303030303030312,136.33466808582705,0.08290650105162314
M34338_s_at,1077.111111111111,990.0,634.1238251643173,412.65069974495384,87.11111111111109,1046.7745249092711,0.08321860060423367
U48697_at,-274.0740740740741,-298.90909090909093,115.21549238973762,183.1510057550624,24.83501683501686,298.36649814480006,0.08323661332434244
U10099_s_at,19.814814814814813,-28.09090909090909,234.70784409510495,340.788630838957,47.9057239057239,575.4964749340619,0.08324242804651888
M63896_at,-10.814814814814815,-17.818181818181817,31.075636062599855,53.01474923418611,7.003367003367002,84.09038529678597,0.08328380205001484
U45983_at,-30.88888888888889,-39.09090909090909,48.088326852648756,50.36358713486271,8.202020202020204,98.45191398751146,0.08330991110097284
M81778_s_at,28.925925925925927,23.454545454545453,31.960222784828026,33.55700712627286,5.471380471380474,65.51722991110088,0.08351055865463923
U63824_at,-18.51851851851852,-33.72727272727273,41.2183401770567,140.77080017467466,15.208754208754208,181.98914035173135,0.08356957002687176
X13766_s_at,-334.2962962962963,-381.72727272727275,272.51729864850427,291.7588356533837,47.43097643097644,564.276134301888,0.084056321980828
M23892_s_at,51.03703703703704,36.09090909090909,78.35544332447809,99.30705367238981,14.946127946127945,177.6624969968679,0.08412652190963767
M91029_cds2_at,759.1851851851852,699.9090909090909,318.5978942705338,385.918243814789,59.27609427609434,704.5161380853228,0.08413731222281172
M81650_rna1_at,49.48148148148148,41.27272727272727,51.049275117561564,46.45232159772192,8.208754208754208,97.50159671528348,0.08419097209992127
J04058_at,191.0,173.1818181818182,133.29925846640074,78.07280984032558,17.818181818181813,211.3720683067263,0.0842977123747755
L07949_at,8.444444444444445,3.727272727272727,21.76682962203894,34.12064157981473,4.717171717171718,55.88747120185367,0.08440481588680755
U27109_at,55.592592592592595,48.18181818181818,49.46969488738243,38.146607140919315,7.410774410774415,87.61630202830175,0.08458214098536815
U70323_at,540.1481481481482,500.6363636363636,253.76241215625657,212.05483853346647,39.511784511784526,465.81725068972304,0.08482250164260875
U89336_cds7_at,-187.40740740740742,-245.63636363636363,284.28145036203654,401.65041335152955,58.22895622895621,685.9318637135661,0.08489029203820696
U02310_at,257.18518518518516,237.27272727272728,147.5481764965748,86.98975906288156,19.91245791245788,234.53793555945634,0.08490079809460074
U50534_at,31.62962962962963,20.818181818181817,93.4629289521738,33.30110563275094,10.811447811447813,126.76403458492473,0.08528797499108279
Y10141_s_at,332.5925925925926,275.1818181818182,264.812598361015,408.16438310607606,57.41077441077442,672.976981467091,0.08530867472705951
L13852_at,1907.6666666666667,1744.6363636363637,947.5735002951162,959.2509862103111,163.030303030303,1906.8244865054273,0.08549832676476854
U68536_at,78.22222222222223,65.36363636363636,90.90076302181801,59.281148314236844,12.858585858585869,150.18191133605484,0.08562007064760835
X97065_at,109.48148148148148,77.81818181818181,170.74933728227523,198.92703093436958,31.663299663299668,369.67636821664485,0.08565140318827125
U51010_s_at,10.37037037037037,-33.0,322.5123907158331,179.91497992107273,43.37037037037037,502.42737063690583,0.0863216713599651
X76092_at,-77.81481481481481,-84.0909090909091,45.101626302791956,27.478917538558704,6.276094276094284,72.58054384135066,0.08647075295843486
AB001106_at,380.18518518518516,351.72727272727275,186.8063656132152,142.25406209250468,28.457912457912414,329.0604277057199,0.0864823298757833
L38503_at,194.0,179.27272727272728,78.69757106993642,91.33245962864562,14.72727272727272,170.03003069858204,0.0866157152754989
U85267_at,109.81481481481481,88.0,113.95985697976724,137.67643226057245,21.81481481481481,251.6362892403397,0.08669184751003588
U24153_at,-132.22222222222223,-152.72727272727272,138.9682679145836,97.29551984453437,20.50505050505049,236.26378775911797,0.08678879950048186
D23660_at,15522.111111111111,14953.545454545454,3156.8884551008005,3380.319492699954,568.5656565656573,6537.2079478007545,0.08697377551786982
M35128_at,326.6666666666667,286.0,228.65509801041796,238.3711391926464,40.666666666666686,467.0262372030644,0.08707576454421917
D29012_at,1725.4074074074074,1657.090909090909,479.97397840197533,304.48594533917475,68.31649831649838,784.4599237411501,0.08708730203920644
K01160_s_at,138.96296296296296,85.54545454545455,414.083091018948,199.29142662762172,53.417508417508415,613.3745176465698,0.08708791591548953
X67318_at,-197.07407407407408,-215.54545454545453,102.49725171772464,109.17816964610061,18.471380471380456,211.67542136382525,0.08726275517662517
X90828_at,-91.29629629629629,-102.36363636363636,80.12001325646747,46.50219936147693,11.06734006734007,126.6222126179444,0.08740441221583621
